referrer,views_total,views_unique
github.com,94,14
Google,27,16
pigeons.run,23,4
discourse.julialang.org,3,3
stat.ubc.ca,2,2
DuckDuckGo,1,1
nikola-sur.com,1,1
nikola-sur.netlify.app,1,1
turinglang.org,1,1
