time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-04 00:00:00+00:00,38,14,30,7
2025-07-05 00:00:00+00:00,13,5,25,2
2025-07-06 00:00:00+00:00,15,8,2,2
2025-07-07 00:00:00+00:00,45,16,28,6
2025-07-08 00:00:00+00:00,9,3,10,6
2025-07-09 00:00:00+00:00,13,7,18,8
2025-07-10 00:00:00+00:00,9,3,12,5
2025-07-11 00:00:00+00:00,10,4,10,3
2025-07-12 00:00:00+00:00,12,6,7,2
2025-07-13 00:00:00+00:00,13,6,10,1
2025-07-14 00:00:00+00:00,13,7,34,4
2025-07-15 00:00:00+00:00,16,8,13,2
2025-07-16 00:00:00+00:00,9,3,31,5
2025-07-17 00:00:00+00:00,21,7,45,5
