time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-22 00:00:00+00:00,19,10,4,4
2026-02-23 00:00:00+00:00,85,8,73,9
2026-02-24 00:00:00+00:00,19,10,39,6
2026-02-25 00:00:00+00:00,45,12,45,10
2026-02-26 00:00:00+00:00,17,8,22,16
2026-02-27 00:00:00+00:00,17,12,78,8
2026-02-28 00:00:00+00:00,23,8,8,5
2026-03-01 00:00:00+00:00,15,9,47,7
2026-03-02 00:00:00+00:00,31,12,218,9
2026-03-03 00:00:00+00:00,12,11,15,7
2026-03-04 00:00:00+00:00,8,4,54,11
2026-03-05 00:00:00+00:00,20,10,19,7
2026-03-06 00:00:00+00:00,10,6,14,5
2026-03-07 00:00:00+00:00,3,3,10,4
