referrer,views_total,views_unique
Google,97,20
pigeons.run,50,5
github.com,48,10
nikola-sur.com,4,1
DuckDuckGo,1,1
ecosia.org,1,1
nikola-sur.netlify.app,1,1
qwant.com,1,1
stat.ubc.ca,1,1
