referrer,views_total,views_unique
Google,105,24
pigeons.run,49,10
github.com,42,5
qwant.com,3,3
discourse.julialang.org,2,2
ptiede.github.io,2,1
DuckDuckGo,2,1
stat.ubc.ca,1,1
juliaregistries.github.io,1,1
