time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,7,5,7,2
2024-06-02 00:00:00+00:00,2,2,2,2
2024-06-03 00:00:00+00:00,10,7,8,2
2024-06-04 00:00:00+00:00,6,3,32,4
2024-06-05 00:00:00+00:00,7,4,4,2
2024-06-06 00:00:00+00:00,56,10,25,6
2024-06-07 00:00:00+00:00,29,8,13,4
2024-06-08 00:00:00+00:00,7,5,4,2
2024-06-09 00:00:00+00:00,7,4,1,1
2024-06-10 00:00:00+00:00,8,5,52,6
2024-06-11 00:00:00+00:00,2,2,32,5
2024-06-12 00:00:00+00:00,5,5,11,3
2024-06-13 00:00:00+00:00,7,4,13,6
2024-06-14 00:00:00+00:00,1,1,30,8
