referrer,views_total,views_unique
DuckDuckGo,103,1
Google,45,16
pigeons.run,28,6
stat.ubc.ca,6,3
nikola-sur.netlify.app,5,3
github.com,4,4
discourse.julialang.org,3,2
Bing,3,1
com.google.android.gm,3,1
search.brave.com,1,1
