time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-12 00:00:00+00:00,24,12,22,5
2025-12-13 00:00:00+00:00,95,20,10,4
2025-12-14 00:00:00+00:00,20,13,9,3
2025-12-15 00:00:00+00:00,12,7,14,2
2025-12-16 00:00:00+00:00,10,6,26,8
2025-12-17 00:00:00+00:00,10,5,12,6
2025-12-18 00:00:00+00:00,10,6,3,3
2025-12-19 00:00:00+00:00,9,5,10,4
2025-12-20 00:00:00+00:00,15,7,52,2
2025-12-21 00:00:00+00:00,14,8,37,6
2025-12-22 00:00:00+00:00,16,7,113,6
2025-12-23 00:00:00+00:00,3,3,73,3
2025-12-24 00:00:00+00:00,17,7,35,4
2025-12-25 00:00:00+00:00,4,4,10,3
