referrer,views_total,views_unique
Google,285,14
pigeons.run,29,4
github.com,21,5
discourse.julialang.org,20,15
stat.ubc.ca,3,2
Bing,3,1
DuckDuckGo,2,1
trevorcampbell.me,1,1
