referrer,views_total,views_unique
Google,70,22
pigeons.run,40,6
github.com,30,4
qwant.com,7,5
DuckDuckGo,2,1
linkedin.com,1,1
discourse.julialang.org,1,1
juliaregistries.github.io,1,1
stat.ubc.ca,1,1
