referrer,views_total,views_unique
Google,124,19
pigeons.run,28,6
github.com,17,3
Bing,16,1
DuckDuckGo,9,1
discourse.julialang.org,5,3
com.google.android.gm,4,2
ecosia.org,3,1
upwork.com,3,1
