referrer,views_total,views_unique
Google,99,25
github.com,46,5
pigeons.run,45,7
qwant.com,4,3
ptiede.github.io,2,1
DuckDuckGo,2,1
discourse.julialang.org,1,1
stat.ubc.ca,1,1
juliaregistries.github.io,1,1
