referrer,views_total,views_unique
pigeons.run,251,6
DuckDuckGo,52,1
github.com,30,6
saifsyed.com,22,2
arxiv.org,19,2
Google,18,10
juliapackages.com,17,1
stat.ubc.ca,11,4
nikola-sur.netlify.app,9,1
julia-tempering.github.io,2,1
