time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-03 00:00:00+00:00,141,62,85,5
2026-06-04 00:00:00+00:00,10,10,11,4
2026-06-05 00:00:00+00:00,170,78,22,4
2026-06-06 00:00:00+00:00,42,27,2,2
2026-06-07 00:00:00+00:00,32,22,2,2
2026-06-08 00:00:00+00:00,273,32,221,12
2026-06-09 00:00:00+00:00,115,14,11,6
2026-06-10 00:00:00+00:00,28,23,0,0
2026-06-11 00:00:00+00:00,30,20,3,3
2026-06-12 00:00:00+00:00,15,9,4,4
2026-06-13 00:00:00+00:00,14,9,7,7
2026-06-14 00:00:00+00:00,76,28,0,0
2026-06-15 00:00:00+00:00,52,20,5,3
2026-06-16 00:00:00+00:00,24,12,7,3
