referrer,views_total,views_unique
github.com,46,10
Google,24,10
pigeons.run,18,6
DuckDuckGo,7,2
trevorcampbell.me,2,2
stat.ubc.ca,2,2
com.google.android.gm,1,1
discourse.julialang.org,1,1
