referrer,views_total,views_unique
pigeons.run,56,6
Google,53,18
copilot.microsoft.com,21,1
github.com,16,8
linkedin.com,9,5
com.linkedin.android,3,2
lnkd.in,2,1
r9e-web.stat.ubc.ca,2,1
com.google.android.gm,1,1
nikola-sur.netlify.app,1,1
