referrer,views_total,views_unique
Google,29,9
github.com,17,5
discourse.julialang.org,3,2
Bing,3,2
trevorcampbell.me,2,2
pigeons.run,2,1
juliapackages.com,1,1
stat.ubc.ca,1,1
