referrer,views_total,views_unique
Google,107,11
github.com,22,4
pigeons.run,21,6
Bing,16,1
DuckDuckGo,11,2
discourse.julialang.org,3,2
com.google.android.gm,1,1
stat.ubc.ca,1,1
