time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-18 00:00:00+00:00,4,3,,
2023-02-19 00:00:00+00:00,5,4,99.0,5.0
2023-02-20 00:00:00+00:00,6,5,2.0,1.0
2023-02-21 00:00:00+00:00,5,4,2.0,2.0
2023-02-22 00:00:00+00:00,4,3,,
2023-02-23 00:00:00+00:00,5,4,1.0,1.0
2023-02-24 00:00:00+00:00,6,5,6.0,2.0
2023-02-25 00:00:00+00:00,3,2,26.0,1.0
2023-02-26 00:00:00+00:00,4,3,11.0,1.0
2023-02-27 00:00:00+00:00,5,4,1.0,1.0
2023-02-28 00:00:00+00:00,13,6,28.0,4.0
2023-03-01 00:00:00+00:00,17,7,13.0,1.0
2023-03-02 00:00:00+00:00,24,12,16.0,3.0
2023-03-03 00:00:00+00:00,3,2,,
