referrer,views_total,views_unique
pigeons.run,115,4
github.com,50,7
Google,22,10
arxiv.org,20,3
saifsyed.com,16,1
stat.ubc.ca,10,3
nikola-sur.netlify.app,9,1
DuckDuckGo,7,1
Bing,1,1
