referrer,views_total,views_unique
github.com,120,21
Google,66,22
pigeons.run,35,6
ptiede.github.io,15,1
DuckDuckGo,14,2
astrozot.github.io,7,2
search.brave.com,4,2
discourse.julialang.org,4,2
Bing,1,1
trevorcampbell.me,1,1
