referrer,views_total,views_unique
Google,58,18
juliaregistries.github.io,15,9
nikola-sur.netlify.app,5,5
DuckDuckGo,5,2
github.com,4,2
stat.ubc.ca,3,2
pigeons.run,3,2
linkedin.com,3,1
search.brave.com,2,1
com.linkedin.android,1,1
