referrer,views_total,views_unique
github.com,79,10
Google,59,16
mail.google.com,16,1
pigeons.run,4,2
saifsyed.com,3,1
nikola-sur.netlify.app,1,1
discourse.julialang.org,1,1
stat.ubc.ca,1,1
