referrer,views_total,views_unique
github.com,63,11
DuckDuckGo,32,2
pigeons.run,26,6
Google,22,12
stat.ubc.ca,5,3
discourse.julialang.org,2,2
trevorcampbell.me,1,1
com.google.android.gm,1,1
