time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-11 00:00:00+00:00,19,7,,
2024-05-12 00:00:00+00:00,9,4,9.0,1.0
2024-05-13 00:00:00+00:00,28,7,39.0,6.0
2024-05-14 00:00:00+00:00,7,4,24.0,4.0
2024-05-15 00:00:00+00:00,4,4,18.0,4.0
2024-05-16 00:00:00+00:00,7,4,20.0,11.0
2024-05-17 00:00:00+00:00,4,4,29.0,7.0
2024-05-18 00:00:00+00:00,3,3,3.0,1.0
2024-05-19 00:00:00+00:00,7,4,4.0,2.0
2024-05-20 00:00:00+00:00,6,5,100.0,4.0
2024-05-21 00:00:00+00:00,6,3,99.0,4.0
2024-05-22 00:00:00+00:00,3,3,189.0,10.0
2024-05-23 00:00:00+00:00,10,6,36.0,4.0
2024-05-24 00:00:00+00:00,2,2,60.0,6.0
