referrer,views_total,views_unique
pigeons.run,42,3
Google,27,13
github.com,16,6
miguelbiron.github.io,7,1
Bing,6,1
stat.ubc.ca,3,2
saifsyed.com,2,2
com.google.android.gm,1,1
sebapersson.github.io,1,1
