referrer,views_total,views_unique
github.com,48,11
DuckDuckGo,37,2
pigeons.run,24,7
Google,19,10
stat.ubc.ca,5,3
discourse.julialang.org,2,2
trevorcampbell.me,1,1
com.google.android.gm,1,1
