referrer,views_total,views_unique
trevorcampbell.me,56,1
Google,52,17
github.com,22,9
pigeons.run,18,3
stat.ubc.ca,4,2
nikola-sur.netlify.app,2,2
discourse.julialang.org,2,2
DuckDuckGo,1,1
