referrer,views_total,views_unique
julia-tempering.github.io,102,6
Google,47,11
github.com,23,8
pigeons.run,4,1
com.google.android.gm,1,1
linkedin.com,1,1
pretalx.com,1,1
stat.ubc.ca,1,1
Bing,1,1
nikola-sur.netlify.app,1,1
