referrer,views_total,views_unique
Google,107,18
pigeons.run,27,5
github.com,26,7
ar5iv.labs.arxiv.org,4,1
chatgpt.com,1,1
nikola-sur.netlify.app,1,1
qwant.com,1,1
stat.ubc.ca,1,1
statmodeling.stat.columbia.edu,1,1
