referrer,views_total,views_unique
github.com,40,12
pigeons.run,22,6
Google,13,7
stat.ubc.ca,4,2
discourse.julialang.org,3,1
DuckDuckGo,1,1
gensjulia.pages.dev,1,1
search.brave.com,1,1
