referrer,views_total,views_unique
Google,71,10
pigeons.run,23,3
github.com,7,4
ar5iv.labs.arxiv.org,4,1
chatgpt.com,2,2
stat.ubc.ca,2,2
discourse.julialang.org,1,1
statmodeling.stat.columbia.edu,1,1
