referrer,views_total,views_unique
Google,53,20
github.com,49,4
pigeons.run,35,4
nikola-sur.netlify.app,7,1
qwant.com,4,3
juliaregistries.github.io,1,1
discourse.julialang.org,1,1
trevorcampbell.me,1,1
linkedin.com,1,1
