referrer,views_total,views_unique
Google,71,22
pigeons.run,61,5
github.com,30,8
copilot.microsoft.com,21,1
pretalx.com,18,1
juliaregistries.github.io,14,2
linkedin.com,11,7
com.linkedin.android,3,2
r9e-web.stat.ubc.ca,2,1
lnkd.in,2,1
