time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-27 00:00:00+00:00,11,7,49,1
2025-04-28 00:00:00+00:00,6,6,13,4
2025-04-29 00:00:00+00:00,6,6,9,4
2025-04-30 00:00:00+00:00,4,4,13,5
2025-05-01 00:00:00+00:00,4,4,8,1
2025-05-02 00:00:00+00:00,4,4,28,15
2025-05-03 00:00:00+00:00,8,8,11,4
2025-05-04 00:00:00+00:00,13,8,41,4
2025-05-05 00:00:00+00:00,11,6,29,10
2025-05-06 00:00:00+00:00,29,6,14,7
2025-05-07 00:00:00+00:00,4,4,12,3
2025-05-08 00:00:00+00:00,5,5,9,8
2025-05-09 00:00:00+00:00,5,5,1,1
2025-05-10 00:00:00+00:00,2,2,14,3
