referrer,views_total,views_unique
github.com,162,9
Google,34,8
stat.ubc.ca,6,2
DuckDuckGo,6,2
pigeons.run,4,2
com.google.android.gm,3,1
Bing,2,1
discourse.julialang.org,2,1
nikola-sur.netlify.app,1,1
