referrer,views_total,views_unique
julia-tempering.github.io,221,8
Google,103,12
github.com,36,11
t.co,30,18
pretalx.com,23,7
saifsyed.com,23,1
linkedin.com,20,17
com.linkedin.android,11,8
DuckDuckGo,11,1
com.google.android.gm,2,1
