referrer,views_total,views_unique
Google,65,17
github.com,51,11
pigeons.run,43,8
ptiede.github.io,15,1
DuckDuckGo,13,1
astrozot.github.io,7,2
Bing,4,3
com.google.android.gm,4,1
discourse.julialang.org,3,1
stat.ubc.ca,1,1
