referrer,views_total,views_unique
julia-tempering.github.io,350,2
github.com,60,8
pretalx.com,32,1
Google,20,6
com.google.android.gm,13,1
stat.ubc.ca,10,5
trevorcampbell.me,2,1
saifsyed.com,2,1
