time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-08 00:00:00+00:00,2,2,2,2
2026-09-09 00:00:00+00:00,3,3,6,3
2026-09-10 00:00:00+00:00,3,3,6,6
2026-09-11 00:00:00+00:00,7,6,8,3
2026-09-12 00:00:00+00:00,5,5,2,2
2026-09-13 00:00:00+00:00,15,12,1,1
2026-09-14 00:00:00+00:00,16,11,59,13
2026-09-15 00:00:00+00:00,34,9,51,18
2026-09-16 00:00:00+00:00,34,8,42,13
2026-09-17 00:00:00+00:00,14,9,9,8
2026-09-18 00:00:00+00:00,3,3,13,3
2026-09-19 00:00:00+00:00,6,6,13,13
2026-09-20 00:00:00+00:00,6,5,4,4
2026-09-21 00:00:00+00:00,22,12,32,10
