referrer,views_total,views_unique
Google,34,19
pigeons.run,34,8
copilot.microsoft.com,21,1
github.com,16,9
nikola-sur.netlify.app,12,2
Bing,1,1
com.google.android.gm,1,1
discourse.julialang.org,1,1
com.linkedin.android,1,1
