time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-16 00:00:00+00:00,6,5,33,9
2025-03-17 00:00:00+00:00,3,3,7,1
2025-03-18 00:00:00+00:00,3,3,7,5
2025-03-19 00:00:00+00:00,4,4,21,6
2025-03-20 00:00:00+00:00,18,7,25,7
2025-03-21 00:00:00+00:00,2,2,35,6
2025-03-22 00:00:00+00:00,11,6,27,3
2025-03-23 00:00:00+00:00,8,5,22,1
2025-03-24 00:00:00+00:00,7,5,16,3
2025-03-25 00:00:00+00:00,3,3,39,8
2025-03-26 00:00:00+00:00,82,10,8,5
2025-03-27 00:00:00+00:00,46,5,20,9
2025-03-28 00:00:00+00:00,35,8,81,6
2025-03-29 00:00:00+00:00,1,1,52,4
