referrer,views_total,views_unique
github.com,96,15
Google,27,17
pigeons.run,20,7
discourse.julialang.org,3,3
Bing,3,2
nikola-sur.com,2,2
stat.ubc.ca,2,2
julialang.org,1,1
turinglang.org,1,1
