referrer,views_total,views_unique
github.com,87,20
Google,86,23
pigeons.run,35,6
ptiede.github.io,15,1
DuckDuckGo,14,2
astrozot.github.io,7,2
search.brave.com,4,2
discourse.julialang.org,3,1
Bing,2,2
trevorcampbell.me,1,1
