referrer,views_total,views_unique
Google,59,18
trevorcampbell.me,54,1
github.com,28,9
pigeons.run,15,3
stat.ubc.ca,5,3
nikola-sur.netlify.app,2,2
discourse.julialang.org,2,2
DuckDuckGo,1,1
