referrer,views_total,views_unique
Google,67,14
pigeons.run,37,4
DuckDuckGo,14,1
nikola-sur.netlify.app,4,3
github.com,4,3
Bing,1,1
trevorcampbell.me,1,1
stat.ubc.ca,1,1
