time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-21 00:00:00+00:00,16,6,77,11
2024-02-22 00:00:00+00:00,22,10,23,7
2024-02-23 00:00:00+00:00,8,6,22,8
2024-02-24 00:00:00+00:00,5,5,1,1
2024-02-25 00:00:00+00:00,4,4,26,3
2024-02-26 00:00:00+00:00,6,6,23,6
2024-02-27 00:00:00+00:00,4,4,54,8
2024-02-28 00:00:00+00:00,4,4,10,5
2024-02-29 00:00:00+00:00,4,4,74,19
2024-03-01 00:00:00+00:00,3,3,30,13
2024-03-02 00:00:00+00:00,6,6,27,5
2024-03-03 00:00:00+00:00,5,5,1,1
2024-03-04 00:00:00+00:00,4,4,54,5
2024-03-05 00:00:00+00:00,3,3,22,3
