referrer,views_total,views_unique
github.com,42,13
pigeons.run,25,6
Google,14,8
stat.ubc.ca,4,2
discourse.julialang.org,3,1
nikola-sur.netlify.app,2,1
DuckDuckGo,1,1
gensjulia.pages.dev,1,1
search.brave.com,1,1
