referrer,views_total,views_unique
Google,98,10
pigeons.run,33,6
github.com,21,6
Bing,9,1
stat.ubc.ca,4,3
DuckDuckGo,2,1
discourse.julialang.org,1,1
saifsyed.com,1,1
