referrer,views_total,views_unique
github.com,30,9
pigeons.run,28,6
Google,24,12
DuckDuckGo,6,2
stat.ubc.ca,4,2
trevorcampbell.me,2,2
com.google.android.gm,1,1
Bing,1,1
