referrer,views_total,views_unique
github.com,49,4
pigeons.run,29,4
Google,26,19
nikola-sur.netlify.app,7,1
qwant.com,4,3
trevorcampbell.me,1,1
discourse.julialang.org,1,1
linkedin.com,1,1
