referrer,views_total,views_unique
julia-tempering.github.io,127,7
Google,51,13
github.com,51,9
l.messenger.com,7,1
com.google.android.gm,3,1
linkedin.com,1,1
pretalx.com,1,1
stat.ubc.ca,1,1
l.facebook.com,1,1
Bing,1,1
