referrer,views_total,views_unique
github.com,88,9
Google,37,11
pigeons.run,32,6
julialang.org,5,1
stat.ubc.ca,4,3
Bing,4,1
juliaregistries.github.io,4,1
DuckDuckGo,3,1
discourse.julialang.org,1,1
nikola-sur.netlify.app,1,1
