time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,10,6,26.0,8.0
2025-12-17 00:00:00+00:00,10,5,12.0,6.0
2025-12-18 00:00:00+00:00,10,6,3.0,3.0
2025-12-19 00:00:00+00:00,9,5,10.0,4.0
2025-12-20 00:00:00+00:00,15,7,52.0,2.0
2025-12-21 00:00:00+00:00,14,8,37.0,6.0
2025-12-22 00:00:00+00:00,16,7,113.0,6.0
2025-12-23 00:00:00+00:00,3,3,73.0,3.0
2025-12-24 00:00:00+00:00,17,7,35.0,4.0
2025-12-25 00:00:00+00:00,13,7,11.0,4.0
2025-12-26 00:00:00+00:00,11,5,2.0,2.0
2025-12-27 00:00:00+00:00,12,5,68.0,5.0
2025-12-28 00:00:00+00:00,17,6,1.0,1.0
2025-12-29 00:00:00+00:00,6,5,,
