referrer,views_total,views_unique
Google,195,17
pigeons.run,67,9
github.com,12,4
juliaregistries.github.io,9,1
Bing,3,1
stat.ubc.ca,2,2
search.brave.com,1,1
DuckDuckGo,1,1
gemini.google.com,1,1
