referrer,views_total,views_unique
Google,46,9
pigeons.run,33,3
stat.ubc.ca,6,5
github.com,5,5
docs.rs,2,1
saifsyed.com,1,1
simonsfoundation.org,1,1
Bing,1,1
t.co,1,1
