referrer,views_total,views_unique
Google,174,15
github.com,22,12
nikola-sur.netlify.app,2,2
pigeons.run,2,1
mail.google.com,2,1
search.brave.com,1,1
stat.ubc.ca,1,1
statics.teams.cdn.office.net,1,1
