referrer,views_total,views_unique
Google,79,15
github.com,67,11
pigeons.run,22,5
DuckDuckGo,8,3
stat.ubc.ca,3,3
com.google.android.gm,2,2
juliapackages.com,1,1
discourse.julialang.org,1,1
trevorcampbell.me,1,1
statics.teams.cdn.office.net,1,1
