referrer,views_total,views_unique
Google,89,9
pigeons.run,33,6
github.com,25,6
Bing,16,1
DuckDuckGo,5,1
stat.ubc.ca,4,3
discourse.julialang.org,1,1
saifsyed.com,1,1
