referrer,views_total,views_unique
github.com,48,8
Google,39,14
pigeons.run,16,4
stat.ubc.ca,4,3
search.brave.com,4,1
discourse.julialang.org,2,2
Bing,2,1
DuckDuckGo,2,1
nikola-sur.netlify.app,1,1
