referrer,views_total,views_unique
pigeons.run,118,5
github.com,49,6
Google,21,10
arxiv.org,20,3
saifsyed.com,16,1
DuckDuckGo,15,1
stat.ubc.ca,10,3
nikola-sur.netlify.app,9,1
Bing,1,1
