time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-22 00:00:00+00:00,127,27,12,8
2026-05-23 00:00:00+00:00,134,36,19,5
2026-05-24 00:00:00+00:00,192,28,13,4
2026-05-25 00:00:00+00:00,178,43,247,13
2026-05-26 00:00:00+00:00,117,36,57,7
2026-05-27 00:00:00+00:00,119,32,7,2
2026-05-28 00:00:00+00:00,32,23,24,10
2026-05-29 00:00:00+00:00,65,25,7,3
2026-05-30 00:00:00+00:00,43,26,8,4
2026-05-31 00:00:00+00:00,41,28,168,5
2026-06-01 00:00:00+00:00,32,22,107,11
2026-06-02 00:00:00+00:00,70,37,9,4
2026-06-03 00:00:00+00:00,141,62,85,5
2026-06-04 00:00:00+00:00,10,10,11,4
