referrer,views_total,views_unique
Google,44,19
copilot.microsoft.com,21,1
github.com,20,10
pigeons.run,17,7
nikola-sur.netlify.app,12,2
linkedin.com,9,5
com.linkedin.android,3,2
lnkd.in,2,1
Bing,1,1
com.google.android.gm,1,1
