referrer,views_total,views_unique
Google,206,20
github.com,32,6
Bing,26,3
pigeons.run,20,5
com.google.android.gm,4,1
DuckDuckGo,3,1
stat.ubc.ca,2,2
trevorcampbell.me,2,1
pretalx.com,1,1
astrozot.github.io,1,1
